Time	Day of Week	Probe speed 	Probe flow 1	TPM speed 	TPM flow 	Sensor speed 	Sensor flow 
1/10/2019 10:40	4	71.20	220	78.39	126	77.55	152
1/10/2019 10:45	4	74.60	224	77.54	126	77.78	152
1/10/2019 10:50	4	75.00	224	77.55	108	79.55	160
1/10/2019 10:55	4	73.90	224	77.98	122	79.28	149
1/10/2019 11:00	4	73.50	226	78.38	143	77.73	161
1/10/2019 11:05	4	69.40	226	77.76	135	77.20	121
1/10/2019 11:10	4	70.40	226	77.52	130	78.68	135
1/10/2019 11:15	4	73.00	228	77.67	130	76.63	146
1/10/2019 11:20	4	71.70	228	77.20	122	78.93	150
1/10/2019 11:25	4	74.30	228	77.76	126	79.28	139
1/10/2019 11:30	4	71.50	229	77.08	117	76.60	144
1/10/2019 11:35	4	74.20	229	78.69	127	80.20	131
1/10/2019 11:40	4	70.90	229	79.67	125	78.60	157
1/10/2019 11:45	4	73.90	231	78.15	121	77.28	169
1/10/2019 11:50	4	71.00	231	77.87	122	79.95	157
1/10/2019 11:55	4	74.70	231	78.45	133	77.65	155
1/10/2019 12:00	4	69.90	235	78.01	143	76.70	173
1/10/2019 12:05	4	66.90	235	78.67	137	76.65	115
1/10/2019 12:10	4	67.70	235	78.93	145	78.25	136
1/10/2019 12:15	4	78.70	235	77.05	120	78.98	137
1/10/2019 12:20	4	71.40	235	78.41	125	78.43	179
1/10/2019 12:25	4	69.10	235	77.68	114	77.00	148
1/10/2019 12:30	4	74.50	236	79.03	127	78.63	167
1/10/2019 12:35	4	73.00	236	77.62	123	78.58	157
1/10/2019 12:40	4	69.70	236	77.24	124	77.50	217
1/10/2019 12:45	4	74.90	236	77.63	130	77.63	172
1/10/2019 12:50	4	71.10	236	77.84	138	77.75	178
1/10/2019 12:55	4	71.30	236	77.69	154	79.18	177
1/10/2019 13:00	4	70.00	238	78.85	155	77.20	161
1/10/2019 13:05	4	71.70	238	79.22	145	77.63	168
1/10/2019 13:10	4	69.60	238	78.81	144	77.70	184
1/10/2019 13:15	4	69.40	243	77.76	130	76.33	153
1/10/2019 13:20	4	68.90	243	77.67	150	78.43	183
1/10/2019 13:25	4	72.40	243	77.88	153	77.15	172
1/10/2019 13:30	4	75.00	249	76.87	143	79.00	162
1/10/2019 13:35	4	74.10	249	76.97	143	77.98	185
1/10/2019 13:40	4	71.20	249	76.74	146	76.80	166
1/10/2019 13:45	4	72.20	254	77.48	154	77.70	198
1/10/2019 13:50	4	72.10	254	77.58	159	79.05	187
1/10/2019 13:55	4	69.30	254	76.82	139	77.10	157
1/10/2019 14:00	4	69.60	259	77.55	152	77.85	164
1/10/2019 14:05	4	69.20	259	77.77	158	76.70	168
1/10/2019 14:10	4	66.90	259	77.30	137	75.90	214
1/10/2019 14:15	4	74.70	268	77.35	138	77.15	188
1/10/2019 14:20	4	70.90	268	76.93	141	75.78	199
1/10/2019 14:25	4	69.20	268	76.16	153	77.20	214
1/10/2019 14:30	4	69.50	277	76.55	155	77.28	200
1/10/2019 14:35	4	73.10	277	75.88	168	77.15	195
1/10/2019 14:40	4	71.20	277	75.69	179	76.08	224
1/10/2019 14:45	4	71.60	284	75.95	180	76.88	232
1/10/2019 14:50	4	74.90	284	76.59	182	75.18	193
1/10/2019 14:55	4	74.40	284	76.68	191	76.65	185
1/10/2019 15:00	4	72.60	291	77.12	190	77.23	186
1/10/2019 15:05	4	71.40	291	75.96	164	76.35	191
1/10/2019 15:10	4	70.20	291	76.31	165	74.80	247
1/10/2019 15:15	4	72.40	296	76.64	173	76.68	249
1/10/2019 15:20	4	74.30	296	76.51	176	77.83	230
1/10/2019 15:25	4	70.60	296	76.19	185	76.45	257
1/10/2019 15:30	4	77.30	300	76.65	212	76.83	212
1/10/2019 15:35	4	73.30	300	76.74	207	76.23	283
1/10/2019 15:40	4	73.90	300	76.75	207	76.58	256
1/10/2019 15:45	4	76.30	305	76.68	188	77.05	284
1/10/2019 15:50	4	71.00	305	77.11	227	78.08	255
1/10/2019 15:55	4	71.30	305	77.48	233	77.10	290
1/10/2019 16:00	4	68.40	310	76.84	231	75.40	307
1/10/2019 16:05	4	73.10	310	77.48	229	76.25	308
1/10/2019 16:10	4	70.10	310	76.92	234	77.68	284
1/10/2019 16:15	4	71.60	307	76.66	269	75.15	309
1/10/2019 16:20	4	70.80	307	76.59	272	76.40	315
1/10/2019 16:25	4	71.50	307	76.82	252	77.20	283
1/10/2019 16:30	4	69.30	307	76.22	245	75.95	284
1/10/2019 16:35	4	69.60	307	76.89	279	77.18	296
1/10/2019 16:40	4	70.50	307	76.45	252	77.05	305
1/10/2019 16:45	4	71.70	305	76.62	256	76.65	301
1/10/2019 16:50	4	73.30	305	77.34	275	75.53	291
1/10/2019 16:55	4	66.40	305	77.50	268	75.45	258
1/10/2019 17:00	4	66.80	303	76.85	258	77.68	286
1/10/2019 17:05	4	65.20	303	76.16	254	76.15	320
1/10/2019 17:10	4	66.30	303	76.20	242	75.93	294
1/10/2019 17:15	4	71.30	286	76.88	243	75.98	339
1/10/2019 17:20	4	72.50	286	76.48	252	75.10	271
1/10/2019 17:25	4	73.90	286	76.31	271	75.38	303
1/10/2019 17:30	4	64.40	268	76.41	281	73.48	297
1/10/2019 17:35	4	70.20	268	75.93	245	72.90	266
1/10/2019 17:40	4	74.20	268	75.52	254	75.18	281
1/10/2019 17:45	4	69.60	250	74.84	240	73.93	271
1/10/2019 17:50	4	66.50	250	74.35	238	73.25	280
1/10/2019 17:55	4	68.70	250	74.79	237	75.33	243
1/10/2019 18:00	4	70.90	235	74.82	233	75.88	193
1/10/2019 18:05	4	71.30	235	74.42	231	74.70	231
1/10/2019 18:10	4	69.00	235	75.23	220	74.98	240
1/10/2019 18:15	4	69.90	217	75.41	184	75.38	237
1/10/2019 18:20	4	67.50	217	76.10	181	75.93	203
1/10/2019 18:25	4	64.60	217	76.12	185	74.25	205
1/10/2019 18:30	4	67.00	201	75.99	209	74.30	196
1/10/2019 18:35	4	69.90	201	76.92	187	73.80	189
1/10/2019 18:40	4	70.80	201	75.84	181	76.68	177
1/10/2019 18:45	4	70.80	185	75.80	182	75.30	185
1/10/2019 18:50	4	72.00	185	74.75	176	75.08	155
1/10/2019 18:55	4	73.20	185	76.12	174	76.65	180
1/10/2019 19:00	4	74.20	173	76.42	155	75.30	146
1/10/2019 19:05	4	65.90	173	76.30	141	73.78	149
1/10/2019 19:10	4	68.40	173	77.16	143	75.80	155
1/10/2019 19:15	4	69.50	162	76.82	134	76.10	128
1/10/2019 19:20	4	69.50	162	75.58	132	76.53	138
1/10/2019 19:25	4	74.90	162	75.53	128	74.78	135
1/10/2019 19:30	4	72.20	154	76.22	120	78.23	114
1/10/2019 19:35	4	73.60	154	76.80	114	74.73	116
1/10/2019 19:40	4	70.90	154	76.40	103	74.38	135
1/10/2019 19:45	4	69.20	145	76.98	103	75.68	99
1/10/2019 19:50	4	69.20	145	76.01	85	75.08	109
1/10/2019 19:55	4	76.80	145	74.97	91	76.20	121
1/10/2019 20:00	4	78.70	136	75.67	90	76.60	117
1/10/2019 20:05	4	78.10	136	74.90	78	75.40	112
1/10/2019 20:10	4	74.90	136	75.69	83	75.80	95
1/10/2019 20:15	4	73.80	132	76.31	98	74.35	98
1/10/2019 20:20	4	70.20	132	76.46	96	72.98	125
1/10/2019 20:25	4	72.10	132	76.39	81	76.20	98
1/10/2019 20:30	4	71.90	129	76.74	84	76.08	106
1/10/2019 20:35	4	71.80	129	75.84	88	76.53	91
1/10/2019 20:40	4	70.10	129	75.94	76	74.00	100
1/10/2019 20:45	4	69.60	127	76.03	84	76.23	111
1/10/2019 20:50	4	69.50	127	76.20	77	76.38	121
1/10/2019 20:55	4	68.30	127	75.94	73	77.33	88
1/10/2019 21:00	4	56.20	124	76.43	76	75.45	90
1/10/2019 21:05	4	66.90	124	76.52	85	77.45	103
1/10/2019 21:10	4	62.60	124	76.73	75	73.95	128
1/10/2019 21:15	4	57.90	116	76.54	68	75.93	121
1/10/2019 21:20	4	57.90	116	76.02	82	75.55	130
1/10/2019 21:25	4	57.90	116	75.91	91	76.40	109
1/10/2019 21:30	4	58.70	111	76.15	101	77.53	123
1/10/2019 21:35	4	59.80	111	76.16	99	74.58	95
1/10/2019 21:40	4	61.40	111	76.60	106	77.70	95
1/10/2019 21:45	4	64.70	106	77.57	103	75.00	81
1/10/2019 21:50	4	66.10	106	76.16	81	75.73	86
1/10/2019 21:55	4	69.70	106	75.80	72	76.28	86
1/10/2019 22:00	4	73.60	101	75.98	67	75.18	81
1/10/2019 22:05	4	72.20	101	76.08	64	76.93	74
1/10/2019 22:10	4	70.50	101	76.59	72	75.83	76
1/10/2019 22:15	4	69.90	92	75.13	68	74.88	93
1/10/2019 22:20	4	69.50	92	75.81	70	72.60	66
1/10/2019 22:25	4	69.50	92	76.98	65	74.10	60
1/10/2019 22:30	4	65.00	83	76.12	66	74.68	71
1/10/2019 22:35	4	62.00	83	75.17	56	75.33	55
1/10/2019 22:40	4	62.20	83	75.40	50	74.98	62
1/10/2019 22:45	4	62.50	76	75.43	49	76.00	59
1/10/2019 22:50	4	62.60	76	75.13	44	76.88	53
1/10/2019 22:55	4	62.60	76	75.88	45	75.83	42
1/10/2019 23:00	4	65.40	71	76.85	44	77.10	46
1/10/2019 23:05	4	66.50	71	76.25	36	75.25	51
1/10/2019 23:10	4	66.50	71	75.48	32	73.70	37
1/10/2019 23:15	4	68.50	60	76.78	32	72.83	47
1/10/2019 23:20	4	69.00	60	76.91	32	75.35	40
1/10/2019 23:25	4	69.00	60	74.88	21	70.50	49
1/10/2019 23:30	4	69.50	51	74.17	23	69.48	47
1/10/2019 23:35	4	69.60	51	74.55	22	75.28	48
1/10/2019 23:40	4	69.50	51	73.28	23	77.83	51
1/10/2019 23:45	4	72.60	44	75.19	29	75.00	40
1/10/2019 23:50	4	72.30	44	76.63	29	73.48	30
1/10/2019 23:55	4	72.20	44	78.03	27	77.00	41
1/11/2019 0:00	5	72.30	39	75.75	34	74.50	34
1/11/2019 0:05	5	71.40	39	75.75	37	71.10	37
1/11/2019 0:10	5	71.70	39	75.70	22	71.65	22
1/11/2019 0:15	5	71.50	35	75.10	29	72.35	29
1/11/2019 0:20	5	71.50	35	74.74	33	74.18	33
1/11/2019 0:25	5	70.90	35	74.41	23	77.48	23
1/11/2019 0:30	5	70.10	32	75.21	31	74.43	31
1/11/2019 0:35	5	69.90	32	76.42	23	72.45	29
1/11/2019 0:40	5	69.90	32	76.60	15	74.18	27
1/11/2019 0:45	5	70.40	28	77.45	12	75.83	20
1/11/2019 0:50	5	70.10	28	76.79	12	73.25	26
1/11/2019 0:55	5	70.00	28	77.34	13	72.50	24
1/11/2019 1:00	5	69.90	26	78.75	14	71.00	21
1/11/2019 1:05	5	69.90	26	77.63	10	72.83	33
1/11/2019 1:10	5	69.90	26	77.15	13	80.55	28
1/11/2019 1:15	5	69.80	24	74.35	9	73.35	23
1/11/2019 1:20	5	69.60	24	74.85	14	72.18	18
1/11/2019 1:25	5	69.60	24	77.10	16	73.43	27
1/11/2019 1:30	5	69.60	22	77.10	11	73.20	23
1/11/2019 1:35	5	69.60	22	78.84	9	73.60	23
1/11/2019 1:40	5	69.60	22	75.36	13	73.63	32
1/11/2019 1:45	5	69.60	22	74.00	12	73.30	24
1/11/2019 1:50	5	69.60	22	73.12	9	75.18	23
1/11/2019 1:55	5	69.60	22	72.52	9	76.45	20
1/11/2019 2:00	5	69.60	22	72.20	9	74.38	18
1/11/2019 2:05	5	69.60	22	74.74	14	73.45	33
1/11/2019 2:10	5	69.60	22	75.67	9	75.03	37
1/11/2019 2:15	5	69.60	22	75.33	11	77.33	17
1/11/2019 2:20	5	69.60	22	75.41	12	79.08	29
1/11/2019 2:25	5	69.60	22	73.86	12	76.35	26
1/11/2019 2:30	5	69.60	22	75.44	13	76.00	23
1/11/2019 2:35	5	69.60	22	76.69	16	75.90	16
1/11/2019 2:40	5	69.60	22	75.47	13	72.40	34
1/11/2019 2:45	5	69.60	22	76.63	13	74.05	20
1/11/2019 2:50	5	69.60	22	75.38	8	73.23	22
1/11/2019 2:55	5	69.60	22	75.44	12	78.08	27
1/11/2019 3:00	5	69.60	22	76.90	11	74.40	20
1/11/2019 3:05	5	69.60	22	74.66	10	73.63	27
1/11/2019 3:10	5	69.60	22	75.84	14	82.38	27
1/11/2019 3:15	5	69.60	24	73.08	9	75.23	32
1/11/2019 3:20	5	69.60	24	73.51	12	74.68	29
1/11/2019 3:25	5	69.60	24	75.64	17	72.28	35
1/11/2019 3:30	5	69.60	28	75.85	18	73.60	37
1/11/2019 3:35	5	69.60	28	75.37	14	73.28	43
1/11/2019 3:40	5	69.60	28	74.39	17	76.35	47
1/11/2019 3:45	5	69.60	32	75.13	21	73.40	45
1/11/2019 3:50	5	70.50	32	74.88	26	74.58	33
1/11/2019 3:55	5	70.80	32	74.14	28	75.48	34
1/11/2019 4:00	5	71.10	37	73.20	26	75.80	34
1/11/2019 4:05	5	72.20	37	74.32	25	75.78	38
1/11/2019 4:10	5	72.00	37	75.50	31	74.70	26
1/11/2019 4:15	5	72.00	48	75.56	26	76.73	48
1/11/2019 4:20	5	70.80	48	74.11	26	76.18	47
1/11/2019 4:25	5	70.70	48	74.56	23	74.28	55
1/11/2019 4:30	5	69.70	63	76.23	31	76.38	63
1/11/2019 4:35	5	67.10	63	76.75	30	75.35	54
1/11/2019 4:40	5	67.10	63	75.45	37	76.75	77
1/11/2019 4:45	5	67.10	83	76.10	40	78.70	90
1/11/2019 4:50	5	66.60	83	75.79	46	76.15	84
1/11/2019 4:55	5	66.70	83	76.13	55	78.00	69
1/11/2019 5:00	5	72.80	111	77.33	65	74.85	57
1/11/2019 5:05	5	74.60	111	77.15	64	73.93	75
1/11/2019 5:10	5	72.70	111	77.02	58	77.93	88
1/11/2019 5:15	5	72.70	142	76.44	49	76.55	109
1/11/2019 5:20	5	71.70	142	75.77	56	77.33	109
1/11/2019 5:25	5	73.20	142	77.36	75	76.43	121
1/11/2019 5:30	5	74.30	194	76.91	84	76.18	141
1/11/2019 5:35	5	72.60	194	76.77	89	76.48	188
1/11/2019 5:40	5	68.60	194	77.52	100	76.93	178
1/11/2019 5:45	5	66.80	242	76.88	118	77.03	242
1/11/2019 5:50	5	70.10	242	76.41	143	79.18	196
1/11/2019 5:55	5	70.60	242	76.80	171	77.50	174
1/11/2019 6:00	5	73.60	310	77.21	199	76.40	181
1/11/2019 6:05	5	73.40	310	78.12	179	76.78	185
1/11/2019 6:10	5	70.70	310	78.33	160	76.50	230
1/11/2019 6:15	5	71.30	342	77.73	157	76.83	254
1/11/2019 6:20	5	73.80	342	77.76	149	76.50	297
1/11/2019 6:25	5	73.00	342	77.71	165	75.83	283
1/11/2019 6:30	5	73.40	375	77.10	200	76.15	348
1/11/2019 6:35	5	69.30	375	77.08	237	76.15	321
1/11/2019 6:40	5	72.10	375	77.17	252	75.33	462
1/11/2019 6:45	5	73.80	414	76.70	277	75.88	427
1/11/2019 6:50	5	71.00	414	76.32	284	75.93	383
1/11/2019 6:55	5	69.50	414	76.24	355	75.38	415
1/11/2019 7:00	5	71.70	456	76.50	368	75.13	352
1/11/2019 7:05	5	73.10	456	76.53	364	76.15	336
1/11/2019 7:10	5	73.10	456	76.42	349	76.10	352
1/11/2019 7:15	5	72.00	423	76.56	333	76.28	379
1/11/2019 7:20	5	71.20	423	76.64	306	75.78	422
1/11/2019 7:25	5	72.00	423	76.47	323	75.55	419
1/11/2019 7:30	5	72.50	392	76.75	327	74.73	440
1/11/2019 7:35	5	69.90	392	75.94	341	74.55	443
1/11/2019 7:40	5	72.00	392	75.78	355	74.30	502
1/11/2019 7:45	5	75.00	364	75.84	374	74.68	554
1/11/2019 7:50	5	75.40	364	75.36	384	74.43	522
1/11/2019 7:55	5	71.00	364	74.98	426	74.88	465
1/11/2019 8:00	5	69.50	338	75.43	475	75.93	389
1/11/2019 8:05	5	69.10	338	75.78	472	76.00	351
1/11/2019 8:10	5	72.30	338	76.26	438	75.08	348
1/11/2019 8:15	5	70.50	312	77.33	377	73.03	387
1/11/2019 8:20	5	68.90	312	77.28	333	75.40	392
1/11/2019 8:25	5	69.50	312	77.79	313	77.08	385
1/11/2019 8:30	5	74.80	290	76.35	312	76.78	329
1/11/2019 8:35	5	71.30	290	76.60	352	76.50	379
1/11/2019 8:40	5	69.60	290	77.01	339	71.90	342
1/11/2019 8:45	5	72.40	268	76.97	309	72.33	363
1/11/2019 8:50	5	75.40	268	76.65	321	77.75	388
1/11/2019 8:55	5	75.30	268	76.72	332	76.83	347
1/11/2019 9:00	5	71.20	246	76.99	333	78.30	276
1/11/2019 9:05	5	69.00	246	77.78	354	77.50	297
1/11/2019 9:10	5	76.00	246	77.44	303	77.65	262
1/11/2019 9:15	5	70.00	237	77.69	265	76.18	220
1/11/2019 9:20	5	67.00	237	77.82	253	73.18	230
1/11/2019 9:25	5	69.00	237	78.04	233	71.23	206
1/11/2019 9:30	5	74.00	233	77.36	199	78.25	205
1/11/2019 9:35	5	76.90	233	78.08	207	76.50	215
1/11/2019 9:40	5	74.10	233	77.81	190	78.23	201
1/11/2019 9:45	5	71.40	229	77.03	175	76.78	208
1/11/2019 9:50	5	70.20	229	76.93	176	79.23	194
1/11/2019 9:55	5	72.20	229	77.50	192	78.18	181
1/11/2019 10:00	5	75.00	227	77.03	173	76.30	144
1/11/2019 10:05	5	73.90	227	78.41	182	78.40	148
1/11/2019 10:10	5	71.80	227	77.98	147	76.90	169
1/11/2019 10:15	5	73.70	229	77.24	135	77.20	167
1/11/2019 10:20	5	70.90	229	77.47	141	77.43	149
1/11/2019 10:25	5	72.80	229	77.48	147	76.55	132
1/11/2019 10:30	5	71.80	231	77.35	132	77.68	151
1/11/2019 10:35	5	67.90	231	77.86	133	78.28	130
1/11/2019 10:40	5	71.90	231	78.09	118	77.70	166
1/11/2019 10:45	5	75.30	235	77.66	120	78.15	168
1/11/2019 10:50	5	75.40	235	77.53	114	77.05	157
1/11/2019 10:55	5	74.60	235	77.60	127	77.65	132
1/11/2019 11:00	5	71.90	237	77.78	135	76.08	143
1/11/2019 11:05	5	72.10	237	77.09	133	78.15	146
1/11/2019 11:10	5	71.70	237	77.47	120	78.70	169
1/11/2019 11:15	5	70.70	238	77.21	106	78.35	138
1/11/2019 11:20	5	71.20	238	77.36	117	76.98	147
1/11/2019 11:25	5	73.80	238	77.67	134	76.23	157
1/11/2019 11:30	5	73.10	240	77.25	119	76.33	126
1/11/2019 11:35	5	72.20	240	77.31	125	76.73	136
1/11/2019 11:40	5	73.80	240	76.57	119	77.50	116
1/11/2019 11:45	5	69.60	242	76.30	117	77.08	172
1/11/2019 11:50	5	72.90	242	77.14	130	78.13	157
1/11/2019 11:55	5	75.70	242	77.35	124	77.90	148
1/11/2019 12:00	5	77.70	246	77.57	138	78.45	139
1/11/2019 12:05	5	77.30	246	78.22	132	78.10	197
1/11/2019 12:10	5	74.40	246	78.42	128	77.15	168
1/11/2019 12:15	5	71.40	246	79.37	124	78.05	167
1/11/2019 12:20	5	68.30	246	78.82	144	77.28	175
1/11/2019 12:25	5	69.30	246	77.62	143	78.45	163
1/11/2019 12:30	5	74.60	248	77.66	143	76.85	173
1/11/2019 12:35	5	72.30	248	77.87	148	77.73	169
1/11/2019 12:40	5	70.60	248	77.85	143	78.33	172
1/11/2019 12:45	5	70.90	248	77.45	137	78.20	166
1/11/2019 12:50	5	72.60	248	77.56	148	78.25	178
1/11/2019 12:55	5	69.10	248	78.06	151	78.83	219
1/11/2019 13:00	5	73.00	249	77.93	154	78.38	181
1/11/2019 13:05	5	72.00	249	78.26	143	77.78	173
1/11/2019 13:10	5	72.20	249	79.02	168	79.48	206
1/11/2019 13:15	5	71.40	255	78.93	165	78.55	199
1/11/2019 13:20	5	71.40	255	78.29	157	77.38	168
1/11/2019 13:25	5	74.20	255	78.06	174	78.40	209
1/11/2019 13:30	5	67.40	261	78.34	165	77.48	197
1/11/2019 13:35	5	70.60	261	77.95	151	77.43	192
1/11/2019 13:40	5	73.00	261	77.90	162	77.43	186
1/11/2019 13:45	5	72.20	266	77.57	166	77.08	194
1/11/2019 13:50	5	70.70	266	77.34	153	77.20	193
1/11/2019 13:55	5	67.30	266	77.63	163	76.75	156
1/11/2019 14:00	5	71.20	272	76.62	163	77.63	200
1/11/2019 14:05	5	70.40	272	77.36	174	77.78	191
1/11/2019 14:10	5	69.90	272	77.44	150	76.55	198
1/11/2019 14:15	5	70.10	281	77.47	163	77.65	167
1/11/2019 14:20	5	72.90	281	77.57	161	76.40	194
1/11/2019 14:25	5	71.00	281	77.23	171	76.83	183
1/11/2019 14:30	5	69.90	290	77.50	171	77.28	205
1/11/2019 14:35	5	68.60	290	76.77	167	76.18	171
1/11/2019 14:40	5	66.20	290	76.74	158	76.03	219
1/11/2019 14:45	5	72.40	297	76.62	163	76.78	219
1/11/2019 14:50	5	69.50	297	76.20	152	76.85	210
1/11/2019 14:55	5	71.30	297	76.23	169	76.90	203
1/11/2019 15:00	5	71.70	305	76.52	182	72.88	200
1/11/2019 15:05	5	71.00	305	76.90	189	76.53	220
1/11/2019 15:10	5	73.50	305	76.72	179	77.13	261
1/11/2019 15:15	5	71.00	310	76.75	169	76.80	244
1/11/2019 15:20	5	76.20	310	76.65	180	76.65	274
1/11/2019 15:25	5	71.10	310	76.93	203	78.20	266
1/11/2019 15:30	5	71.50	314	76.94	219	76.45	271
1/11/2019 15:35	5	71.70	314	76.96	222	76.60	246
1/11/2019 15:40	5	69.30	314	77.97	236	76.73	261
1/11/2019 15:45	5	71.80	320	77.14	213	76.45	277
1/11/2019 15:50	5	70.70	320	77.17	217	76.15	272
1/11/2019 15:55	5	73.90	320	76.78	218	76.48	267
1/11/2019 16:00	5	73.80	325	76.44	232	76.53	271
1/11/2019 16:05	5	72.70	325	76.39	239	76.75	279
1/11/2019 16:10	5	71.80	325	76.64	240	76.30	272
1/11/2019 16:15	5	72.50	321	76.30	228	76.50	255
1/11/2019 16:20	5	74.50	321	76.52	236	76.43	271
1/11/2019 16:25	5	75.90	321	76.43	242	76.58	277
1/11/2019 16:30	5	75.70	321	76.99	262	77.03	307
1/11/2019 16:35	5	73.40	321	76.69	247	77.35	242
1/11/2019 16:40	5	68.90	321	76.76	241	77.08	274
1/11/2019 16:45	5	70.20	320	76.78	247	76.83	294
1/11/2019 16:50	5	64.10	320	77.23	245	76.53	289
1/11/2019 16:55	5	66.10	320	77.46	251	76.88	249
1/11/2019 17:00	5	74.10	318	77.04	240	76.45	284
1/11/2019 17:05	5	71.00	318	77.06	238	76.60	271
1/11/2019 17:10	5	71.30	318	76.88	219	75.38	302
1/11/2019 17:15	5	72.40	299	77.45	230	77.30	326
1/11/2019 17:20	5	69.20	299	76.42	227	74.95	319
1/11/2019 17:25	5	69.20	299	76.38	259	76.23	266
1/11/2019 17:30	5	69.80	281	77.17	279	75.25	286
1/11/2019 17:35	5	67.90	281	76.49	263	74.98	282
1/11/2019 17:40	5	70.60	281	76.35	247	74.53	243
1/11/2019 17:45	5	74.90	262	76.72	244	75.23	239
1/11/2019 17:50	5	76.50	262	76.10	227	75.75	216
1/11/2019 17:55	5	75.80	262	76.13	218	76.65	194
1/11/2019 18:00	5	78.20	246	75.52	203	76.15	216
1/11/2019 18:05	5	73.80	246	76.08	195	76.60	186
1/11/2019 18:10	5	70.40	246	76.69	168	76.85	244
1/11/2019 18:15	5	70.30	227	76.54	169	75.80	216
1/11/2019 18:20	5	69.40	227	76.75	179	75.63	191
1/11/2019 18:25	5	74.80	227	76.93	178	75.58	183
1/11/2019 18:30	5	72.30	211	76.43	166	75.38	170
1/11/2019 18:35	5	71.90	211	76.21	149	75.95	186
1/11/2019 18:40	5	74.60	211	76.64	183	78.30	192
1/11/2019 18:45	5	74.40	194	76.56	170	77.20	228
1/11/2019 18:50	5	74.00	194	77.00	172	74.70	199
1/11/2019 18:55	5	76.70	194	77.60	172	76.38	215
1/11/2019 19:00	5	76.40	181	77.54	165	77.48	190
1/11/2019 19:05	5	71.00	181	75.96	160	75.53	230
1/11/2019 19:10	5	74.20	181	76.53	176	75.25	208
1/11/2019 19:15	5	67.60	170	76.63	186	74.53	198
1/11/2019 19:20	5	64.10	170	76.41	164	75.03	173
1/11/2019 19:25	5	71.00	170	75.29	158	76.00	180
1/11/2019 19:30	5	72.30	161	75.32	161	76.78	212
1/11/2019 19:35	5	72.90	161	75.97	150	75.75	173
1/11/2019 19:40	5	73.30	161	77.37	160	76.10	176
1/11/2019 19:45	5	70.00	152	77.25	152	75.13	150
1/11/2019 19:50	5	66.30	152	77.09	148	75.50	118
1/11/2019 19:55	5	63.40	152	76.67	154	76.15	129
1/11/2019 20:00	5	68.60	142	76.19	143	77.23	127
1/11/2019 20:05	5	66.70	142	75.82	115	77.28	98
1/11/2019 20:10	5	72.20	142	75.51	107	75.88	120
1/11/2019 20:15	5	75.90	139	76.73	106	75.68	120
1/11/2019 20:20	5	75.90	139	77.43	88	76.13	98
1/11/2019 20:25	5	75.60	139	76.92	79	75.15	106
1/11/2019 20:30	5	73.50	135	76.48	79	74.83	107
1/11/2019 20:35	5	70.00	135	75.33	78	75.63	117
1/11/2019 20:40	5	69.10	135	75.47	85	76.03	125
1/11/2019 20:45	5	73.20	133	75.71	87	75.80	118
1/11/2019 20:50	5	72.80	133	75.79	92	76.03	115
1/11/2019 20:55	5	72.50	133	75.49	99	75.48	105
1/11/2019 21:00	5	72.30	129	76.16	97	76.88	114
1/11/2019 21:05	5	71.20	129	76.12	91	77.13	98
1/11/2019 21:10	5	65.60	129	75.69	86	73.80	119
1/11/2019 21:15	5	62.80	122	76.03	89	75.68	128
1/11/2019 21:20	5	62.80	122	76.38	81	75.20	122
1/11/2019 21:25	5	62.80	122	75.85	82	75.48	116
1/11/2019 21:30	5	62.90	116	76.06	102	75.48	113
1/11/2019 21:35	5	71.20	116	76.22	98	75.18	119
1/11/2019 21:40	5	72.30	116	76.18	86	75.28	133
1/11/2019 21:45	5	72.10	111	75.96	81	74.13	92
1/11/2019 21:50	5	72.10	111	75.75	94	76.05	95
1/11/2019 21:55	5	72.00	111	75.55	95	76.88	82
1/11/2019 22:00	5	71.50	105	75.50	82	77.20	105
1/11/2019 22:05	5	66.40	105	76.57	84	76.55	85
1/11/2019 22:10	5	69.20	105	76.69	70	75.88	65
1/11/2019 22:15	5	69.20	96	77.46	83	77.55	106
1/11/2019 22:20	5	70.20	96	77.31	70	77.35	75
1/11/2019 22:25	5	70.80	96	76.94	67	75.15	91
1/11/2019 22:30	5	70.70	87	77.34	75	76.58	91
1/11/2019 22:35	5	70.40	87	76.80	65	75.98	88
1/11/2019 22:40	5	70.30	87	74.94	72	77.43	63
1/11/2019 22:45	5	70.70	80	75.23	76	76.15	69
1/11/2019 22:50	5	70.40	80	76.12	72	75.60	73
1/11/2019 22:55	5	70.20	80	76.28	56	74.15	62
1/11/2019 23:00	5	70.00	74	75.89	47	73.95	68
1/11/2019 23:05	5	69.70	74	75.83	47	75.43	57
1/11/2019 23:10	5	69.50	74	74.93	46	74.98	69
1/11/2019 23:15	5	70.30	63	74.28	42	73.53	60
1/11/2019 23:20	5	70.30	63	75.28	51	76.03	53
1/11/2019 23:25	5	73.50	63	75.36	51	72.65	52
1/11/2019 23:30	5	75.10	54	75.29	45	73.60	53
1/11/2019 23:35	5	74.60	54	76.28	39	74.08	54
1/11/2019 23:40	5	74.60	54	74.60	33	75.48	61
1/11/2019 23:45	5	73.70	46	73.81	34	73.88	55
1/11/2019 23:50	5	73.50	46	73.78	39	76.10	55
1/11/2019 23:55	5	70.50	46	73.90	38	74.48	53
1/12/2019 0:00	6	68.90	82	75.75	52	75.33	52
