Time	Day of Week	Probe speed 	Probe flow 1	TPM speed 	TPM flow 	Sensor speed 	Sensor flow 				
1/13/2019 22:25	7	68.1	263	73.32	194	76.05	128				
1/13/2019 22:30	7	69.7	246	73.43	182	76.13	167				
1/13/2019 22:35	7	71.3	246	73.54	176	76.40	135				
1/13/2019 22:40	7	67.5	246	73.43	169	75.70	127				
1/13/2019 22:45	7	70.2	232	73.46	171	76.53	109				
1/13/2019 22:50	7	70.5	232	73.41	171	76.80	110				
1/13/2019 22:55	7	70	232	73.45	169	74.80	110				
1/13/2019 23:00	7	70.5	218	73.55	165	73.68	85				
1/13/2019 23:05	7	68.5	218	73.65	158	73.75	90				
1/13/2019 23:10	7	69.9	218	73.80	154	76.33	103				
1/13/2019 23:15	7	67.2	208	73.86	148	76.23	90				
1/13/2019 23:20	7	71	208	74.00	138	76.40	79				
1/13/2019 23:25	7	72.1	208	73.65	120	74.98	75				
1/13/2019 23:30	7	70.9	201	73.66	114	75.05	78				
1/13/2019 23:35	7	70.3	201	73.52	104	75.88	88				
1/13/2019 23:40	7	70.9	201	72.99	90	75.38	71				
1/13/2019 23:45	7	69.1	194	72.66	86	75.48	61				
1/13/2019 23:50	7	65.1	194	72.89	92	76.78	63				
1/13/2019 23:55	7	70.9	194	73.31	94	74.65	57				
1/14/2019 0:00	1	63.4	132	75.79	58	73.83	60				
1/14/2019 0:05	1	68.6	132	75.79	60	74.93	62				
1/14/2019 0:10	1	68.8	132	75.77	45	76.75	48				
1/14/2019 0:15	1	69.9	114	75.75	49	73.73	51				
1/14/2019 0:20	1	66.2	114	75.72	53	73.55	55				
1/14/2019 0:25	1	74.9	114	75.70	57	75.80	59				
1/14/2019 0:30	1	68.1	100	75.68	43	74.53	41				
1/14/2019 0:35	1	68.7	100	75.66	42	72.55	40				
1/14/2019 0:40	1	70.9	100	74.48	41	74.53	43				
1/14/2019 0:45	1	70.6	87	73.45	37	75.20	39				
1/14/2019 0:50	1	73	87	72.76	44	75.83	46				
1/14/2019 0:55	1	73.5	87	72.05	31	75.35	29				
1/14/2019 1:00	1	72.1	77	71.72	34	74.13	32				
1/14/2019 1:05	1	67.8	77	71.90	34	75.45	32				
1/14/2019 1:10	1	68.9	77	72.47	29	77.35	27				
1/14/2019 1:15	1	69.1	73	72.50	32	74.90	34				
1/14/2019 1:20	1	69.9	73	72.49	25	72.65	26				
1/14/2019 1:25	1	68.9	73	72.71	25	71.25	23				
1/14/2019 1:30	1	68.9	68	72.95	26	73.33	27				
1/14/2019 1:35	1	69.6	68	72.65	22	74.90	23				
1/14/2019 1:40	1	69.6	68	72.56	37	74.75	32				
1/14/2019 1:45	1	69.5	64	73.11	35	75.78	30				
1/14/2019 1:50	1	69.2	64	73.43	32	75.75	31				
1/14/2019 1:55	1	69.7	64	73.47	31	77.08	23				
1/14/2019 2:00	1	67.9	59	72.30	26	74.10	30				
1/14/2019 2:05	1	67.7	59	71.18	23	72.40	29				
1/14/2019 2:10	1	70	59	71.18	26	73.58	27				
1/14/2019 2:15	1	69.4	55	71.73	28	73.93	27				
1/14/2019 2:20	1	69.5	55	72.48	30	72.68	26				
1/14/2019 2:25	1	71.8	55	73.04	29	75.20	20				
1/14/2019 2:30	1	66.6	55	73.03	27	76.55	30				
1/14/2019 2:35	1	68.1	55	72.23	25	76.70	21				
1/14/2019 2:40	1	73.9	55	71.53	25	74.63	25				
1/14/2019 2:45	1	73.7	50	71.22	27	74.18	31				
1/14/2019 2:50	1	75.5	50	71.32	29	76.65	21				
1/14/2019 2:55	1	75.8	50	71.34	29	73.38	27				
1/14/2019 3:00	1	69.4	50	71.21	27	71.60	28				
1/14/2019 3:05	1	71	50	71.55	27	72.60	16				
1/14/2019 3:10	1	67.9	50	72.66	28	77.20	28				
1/14/2019 3:15	1	69.2	50	73.49	27	76.15	17				
1/14/2019 3:20	1	66.7	50	73.69	25	75.35	28				
1/14/2019 3:25	1	67.7	50	73.50	24	74.55	32				
1/14/2019 3:30	1	70.5	55	73.60	24	75.70	36				
1/14/2019 3:35	1	74.2	55	73.28	22	75.43	40				
1/14/2019 3:40	1	70.8	55	72.87	22	76.55	42				
1/14/2019 3:45	1	72.6	59	72.42	21	75.48	47				
1/14/2019 3:50	1	69.8	59	73.05	23	75.85	49				
1/14/2019 3:55	1	71.5	59	73.60	25	75.00	44				
1/14/2019 4:00	1	71	64	73.51	25	76.80	47				
1/14/2019 4:05	1	71.7	64	72.94	24	76.35	50				
1/14/2019 4:10	1	72	64	72.83	27	76.98	64				
1/14/2019 4:15	1	72.5	82	72.95	30	76.45	63				
1/14/2019 4:20	1	75.2	82	73.25	35	76.05	66				
1/14/2019 4:25	1	73.9	82	73.41	38	75.60	81				
1/14/2019 4:30	1	72.9	100	73.38	39	76.18	82				
1/14/2019 4:35	1	70.7	100	73.55	41	76.45	100				
1/14/2019 4:40	1	70.2	100	73.74	42	77.20	119				
1/14/2019 4:45	1	72.9	127	73.96	44	76.98	132				
1/14/2019 4:50	1	71.5	127	74.05	48	77.18	111				
1/14/2019 4:55	1	71.8	127	73.97	54	76.90	124				
1/14/2019 5:00	1	75.4	159	73.51	54	76.83	126				
1/14/2019 5:05	1	72.6	159	73.06	59	76.13	141				
1/14/2019 5:10	1	72.5	159	72.94	67	76.88	163				
1/14/2019 5:15	1	71.2	200	73.08	77	77.38	187				
1/14/2019 5:20	1	73.6	200	73.44	92	76.28	215				
1/14/2019 5:25	1	70	200	73.89	106	77.48	261				
1/14/2019 5:30	1	75.4	259	74.31	114	77.30	292				
1/14/2019 5:35	1	75.8	259	74.44	114	75.73	315				
1/14/2019 5:40	1	74.7	259	74.37	114	76.50	365				
1/14/2019 5:45	1	72.8	337	74.45	121	75.95	418				
1/14/2019 5:50	1	73.7	337	74.29	133	76.13	349				
1/14/2019 5:55	1	74.8	337	74.16	152	76.48	370				
1/14/2019 6:00	1	74.2	432	74.11	180	75.28	367				
1/14/2019 6:05	1	72.5	432	74.26	213	74.43	487				
1/14/2019 6:10	1	71.8	432	74.25	240	74.63	520				
1/14/2019 6:15	1	72.6	487	74.09	263	75.53	547				
1/14/2019 6:20	1	69.3	487	73.71	290	72.85	585				
1/14/2019 6:25	1	69.5	487	73.45	317	58.60	660				
1/14/2019 6:30	1	67.2	550	73.13	329	71.83	657				
1/14/2019 6:35	1	69	550	72.96	339	70.63	687				
1/14/2019 6:40	1	68.5	550	72.84	347	68.85	642				
1/14/2019 6:45	1	68.2	614	72.66	363	67.40	683				
1/14/2019 6:50	1	66.9	614	72.53	393	66.15	652				
1/14/2019 6:55	1	68.1	614	72.38	437	67.83	651				
1/14/2019 7:00	1	66.2	696	71.82	463	67.73	642				
1/14/2019 7:05	1	64.5	696	71.00	486	64.03	667				
1/14/2019 7:10	1	65.3	696	70.17	509	61.75	704				
1/14/2019 7:15	1	67.5	682	69.07	515	65.78	682				
1/14/2019 7:20	1	64.8	682	66.49	442	64.23	662				
1/14/2019 7:25	1	62.2	682	63.08	358	62.65	662				
1/14/2019 7:30	1	62.7	664	60.24	327	64.08	657				
1/14/2019 7:35	1	63.5	664	58.39	352	61.88	692				
1/14/2019 7:40	1	62.6	664	57.59	429	60.50	685				
1/14/2019 7:45	1	51.2	646	57.66	536	42.03	593				
1/14/2019 7:50	1	45.6	646	58.31	636	50.33	605				
1/14/2019 7:55	1	51.2	646	59.04	688	55.05	636				
1/14/2019 8:00	1	44.7	632	59.50	685	41.10	618				
1/14/2019 8:05	1	45.3	632	58.77	591	49.05	589				
1/14/2019 8:10	1	55.6	632	57.21	488	62.45	679				
1/14/2019 8:15	1	64.7	600	55.56	426	67.23	640				
1/14/2019 8:20	1	67.2	600	54.29	415	65.73	665				
1/14/2019 8:25	1	63.4	600	53.59	450	64.48	725				
1/14/2019 8:30	1	58.8	573	53.37	507	49.55	582				
1/14/2019 8:35	1	61.5	573	53.23	542	55.25	628				
1/14/2019 8:40	1	46.3	573	52.70	527	52.88	635				
1/14/2019 8:45	1	54.2	546	51.81	485	53.65	623				
1/14/2019 8:50	1	49.3	546	50.86	450	59.10	672				
1/14/2019 8:55	1	55.6	546	50.00	432	43.90	575				
1/14/2019 9:00	1	48	523	49.32	432	55.93	610				
1/14/2019 9:05	1	57.3	523	48.90	451	70.90	523				
1/14/2019 9:10	1	64.2	523	48.83	495	73.33	553				
1/14/2019 9:15	1	67.3	523	49.25	569	72.93	566				
1/14/2019 9:20	1	68.2	523	50.27	676	72.03	544				
1/14/2019 9:25	1	67.9	523	51.99	810	75.03	542				
1/14/2019 9:30	1	71.5	528	53.79	870	72.55	579				
1/14/2019 9:35	1	68.3	528	55.29	846	74.03	508				
1/14/2019 9:40	1	67.8	528	56.78	817	68.08	606				
1/14/2019 9:45	1	65.7	528	58.76	833	72.18	603				
1/14/2019 9:50	1	69.8	528	61.42	871	70.65	576				
1/14/2019 9:55	1	70.6	528	64.40	870	73.35	529				
1/14/2019 10:00	1	68.6	532	67.00	797	73.13	487				
1/14/2019 10:05	1	69.4	532	68.79	698	74.25	485				
1/14/2019 10:10	1	69.4	532	69.67	602	73.83	478				
1/14/2019 10:15	1	71.9	546	69.52	523	73.65	504				
1/14/2019 10:20	1	71.2	546	69.06	495	74.35	477				
1/14/2019 10:25	1	69.4	546	68.70	503	73.68	490				
1/14/2019 10:30	1	72.7	564	68.78	535	72.98	484				
1/14/2019 10:35	1	69	564	69.26	555	72.33	490				
1/14/2019 10:40	1	70.2	564	70.01	549	73.93	461				
1/14/2019 10:45	1	71.9	578	70.67	527	73.85	496				
1/14/2019 10:50	1	73.5	578	71.14	503	74.50	484				
1/14/2019 10:55	1	73.8	578	71.47	477	75.05	460				
1/14/2019 11:00	1	71.8	596	71.45	454	73.80	454				
1/14/2019 11:05	1	70.7	596	71.20	443	76.05	459				
1/14/2019 11:10	1	61.1	596	70.80	434	39.50	337				
1/14/2019 11:15	1	29.5	600	70.73	444	28.13	358				
1/14/2019 11:20	1	38.4	600	70.88	456	41.30	507				
1/14/2019 11:25	1	42.1	600	71.17	467	46.95	537				
1/14/2019 11:30	1	56.8	609	71.49	469	73.90	467				
1/14/2019 11:35	1	69.4	609	71.79	465	74.43	438				
1/14/2019 11:40	1	70.2	609	72.18	456	73.70	505				
1/14/2019 11:45	1	71.5	618	72.46	444	73.60	531				
1/14/2019 11:50	1	70.1	618	72.43	434	75.30	450				
1/14/2019 11:55	1	71.7	618	72.29	439	73.23	490				
1/14/2019 12:00	1	70	628	72.10	447	73.88	461				
1/14/2019 12:05	1	67.1	628	72.04	456	73.93	448				
1/14/2019 12:10	1	70.5	628	72.14	459	74.90	468				
1/14/2019 12:15	1	70.8	628	72.33	460	74.20	526				
1/14/2019 12:20	1	68.5	628	72.48	460	73.48	515				
1/14/2019 12:25	1	71.9	628	72.40	450	73.58	529				
1/14/2019 12:30	1	71.1	632	72.09	440	73.83	517				
1/14/2019 12:35	1	71.8	632	71.97	441	73.78	512				
1/14/2019 12:40	1	70.7	632	72.04	441	74.40	495				
1/14/2019 12:45	1	67.9	637	72.11	432	74.58	504				
1/14/2019 12:50	1	70.7	637	72.17	432	73.28	466				
1/14/2019 12:55	1	71.8	637	72.12	437	73.35	475				
1/14/2019 13:00	1	70.6	641	72.02	446	74.45	452				
1/14/2019 13:05	1	70.5	641	71.78	446	73.15	452				
1/14/2019 13:10	1	71.7	641	71.77	453	74.18	430				
1/14/2019 13:15	1	71.7	659	71.90	460	73.68	469				
1/14/2019 13:20	1	67.9	659	71.72	453	73.30	510				
1/14/2019 13:25	1	67.7	659	71.62	462	73.43	508				
1/14/2019 13:30	1	71	682	71.74	470	74.85	467				
1/14/2019 13:35	1	71.9	682	71.84	463	73.15	514				
1/14/2019 13:40	1	66.1	682	71.74	447	72.03	527				
1/14/2019 13:45	1	67.6	700	71.51	436	73.88	482				
1/14/2019 13:50	1	70.4	700	71.51	437	73.25	475				
1/14/2019 13:55	1	69.1	700	71.73	439	73.50	487				
1/14/2019 14:00	1	73.8	723	71.61	440	74.05	494				
1/14/2019 14:05	1	71.8	723	71.52	453	72.75	483				
1/14/2019 14:10	1	69.4	723	71.59	461	71.50	514				
1/14/2019 14:15	1	72.5	759	71.63	463	62.68	511				
1/14/2019 14:20	1	67.1	759	71.66	467	72.73	511				
1/14/2019 14:25	1	71.4	759	71.71	465	71.90	522				
1/14/2019 14:30	1	70.1	800	71.62	455	72.58	511				
1/14/2019 14:35	1	68.7	800	71.47	447	71.23	542				
1/14/2019 14:40	1	71.4	800	71.34	443	71.30	572				
1/14/2019 14:45	1	70.1	841	71.18	446	71.70	593				
1/14/2019 14:50	1	70.7	841	70.94	443	70.80	550				
1/14/2019 14:55	1	69.6	841	70.99	455	71.43	546				
1/14/2019 15:00	1	69.4	887	71.19	467	71.60	482				
1/14/2019 15:05	1	69.1	887	71.10	457	69.40	593				
1/14/2019 15:10	1	69.7	887	70.98	457	70.45	573				
1/14/2019 15:15	1	67.9	919	70.86	465	67.65	588				
1/14/2019 15:20	1	64.3	919	70.54	468	70.05	607				
1/14/2019 15:25	1	70.1	919	70.29	479	62.10	579				
1/14/2019 15:30	1	65.3	950	70.23	497	70.08	549				
1/14/2019 15:35	1	67.9	950	70.30	508	71.30	554				
1/14/2019 15:40	1	71.4	950	70.21	498	70.78	633				
1/14/2019 15:45	1	69.5	982	69.77	480	69.88	645				
1/14/2019 15:50	1	66.8	982	69.53	494	68.73	594				
1/14/2019 15:55	1	67.3	982	69.52	516	70.10	617				
1/14/2019 16:00	1	67.8	1019	69.37	526	69.25	636				
1/14/2019 16:05	1	66.3	1019	69.30	540	68.35	619				
1/14/2019 16:10	1	69.9	1019	69.16	536	69.60	645				
1/14/2019 16:15	1	68.2	1014	68.97	527	51.70	623				
1/14/2019 16:20	1	60	1014	68.70	523	49.95	606				
1/14/2019 16:25	1	59.4	1014	68.44	533	54.93	623				
1/14/2019 16:30	1	53.1	1009	68.27	546	51.40	639				
1/14/2019 16:35	1	58.3	1009	68.11	556	55.25	643				
1/14/2019 16:40	1	61.3	1009	68.00	566	53.35	623				
1/14/2019 16:45	1	61	1009	67.84	571	52.03	619				
1/14/2019 16:50	1	48.1	1009	67.61	576	48.90	578				
1/14/2019 16:55	1	45.9	1009	67.43	586	51.85	615				
1/14/2019 17:00	1	53.9	1009	67.32	589	56.23	622				
1/14/2019 17:05	1	52.9	1009	67.38	595	61.55	695				
1/14/2019 17:10	1	58.8	1009	67.52	597	53.63	649				
1/14/2019 17:15	1	58.7	937	67.38	582	46.55	611				
1/14/2019 17:20	1	54.5	937	66.96	567	40.25	550				
1/14/2019 17:25	1	58.8	937	66.45	563	55.05	647				
1/14/2019 17:30	1	63.1	859	66.00	565	47.18	594				
1/14/2019 17:35	1	55.2	859	65.89	586	52.48	599				
1/14/2019 17:40	1	53.6	859	66.06	606	49.68	655				
1/14/2019 17:45	1	47.7	796	66.16	604	40.08	542				
1/14/2019 17:50	1	41.7	796	66.19	600	48.20	554				
1/14/2019 17:55	1	43.1	796	66.09	594	37.85	501				
1/14/2019 18:00	1	26.3	737	65.87	592	44.03	593				
1/14/2019 18:05	1	48.9	737	65.47	584	38.58	537				
1/14/2019 18:10	1	40.7	737	62.91	456	56.58	557				
1/14/2019 18:15	1	61.1	678	60.07	367	64.23	536				
1/14/2019 18:20	1	62.4	678	57.96	345	65.08	630				
1/14/2019 18:25	1	62.6	678	56.83	381	67.85	594				
1/14/2019 18:30	1	66.1	614	56.64	463	70.05	569				
1/14/2019 18:35	1	69.3	614	57.25	562	68.75	567				
1/14/2019 18:40	1	66.9	614	58.47	652	71.68	525				
1/14/2019 18:45	1	70	559	60.05	706	72.08	507				
1/14/2019 18:50	1	72.5	559	61.70	712	74.08	412				
1/14/2019 18:55	1	71.6	559	62.87	663	73.40	401				
1/14/2019 19:00	1	69.6	514	63.59	609	74.48	413				
1/14/2019 19:05	1	70.5	514	64.24	590	73.33	368				
1/14/2019 19:10	1	73.3	514	65.00	597	74.30	369				
1/14/2019 19:15	1	67.8	482	65.87	611	74.98	344				
1/14/2019 19:20	1	68.8	482	66.81	608	73.23	281				
1/14/2019 19:25	1	67.4	482	67.70	583	74.80	328				
1/14/2019 19:30	1	70	455	68.57	549	75.98	282				
1/14/2019 19:35	1	69.9	455	69.45	511	75.03	294				
1/14/2019 19:40	1	69.9	455	70.31	477	75.65	315				
1/14/2019 19:45	1	73	432	70.97	444	74.40	324				
1/14/2019 19:50	1	67.4	432	71.32	413	75.33	278				
1/14/2019 19:55	1	66.1	432	71.56	380	75.50	300				
1/14/2019 20:00	1	69.9	409	71.87	356	73.73	310				
1/14/2019 20:05	1	69.3	409	72.15	340	76.00	260				
1/14/2019 20:10	1	73.4	409	72.28	327	74.73	267				
1/14/2019 20:15	1	74.2	400	72.51	314	74.65	328				
1/14/2019 20:20	1	68.9	400	72.67	309	74.60	279				
1/14/2019 20:25	1	65.8	400	72.51	297	75.18	292				
1/14/2019 20:30	1	70.2	396	72.43	296	75.63	244				
1/14/2019 20:35	1	72.8	396	72.38	291	75.48	257				
1/14/2019 20:40	1	73.9	396	72.54	284	76.18	250				
1/14/2019 20:45	1	73.5	391	72.68	275	75.58	197				
1/14/2019 20:50	1	72.6	391	72.41	258	76.38	229				
1/14/2019 20:55	1	72.9	391	72.04	252	75.70	218				
1/14/2019 21:00	1	73.3	387	71.78	258	75.50	231				
1/14/2019 21:05	1	71.6	387	71.82	269	76.60	248				
1/14/2019 21:10	1	71.8	387	72.02	281	75.50	252				
1/14/2019 21:15	1	72.6	364	72.29	275	74.95	255				
1/14/2019 21:20	1	72.4	364	72.37	262	75.95	261				
1/14/2019 21:25	1	72.4	364	72.47	254	76.00	209				
1/14/2019 21:30	1	71.5	350	72.82	244	76.03	203				
1/14/2019 21:35	1	70.9	350	72.99	224	76.48	194				
1/14/2019 21:40	1	71.1	350	72.94	208	76.10	197				
1/14/2019 21:45	1	70.4	332	72.98	214	76.60	199				
1/14/2019 21:50	1	69.9	332	73.11	227	76.10	148				
1/14/2019 21:55	1	67.4	332	72.91	226	75.25	161				
1/14/2019 22:00	1	70.6	318	72.84	229	76.68	178				
1/14/2019 22:05	1	71.3	318	72.77	218	75.40	199				
1/14/2019 22:10	1	68.6	318	72.84	206	75.20	210				
1/14/2019 22:15	1	70.9	296	73.18	202	76.50	196				
1/14/2019 22:20	1	63.1	296	73.16	189	75.30	152				
1/14/2019 22:25	1	68.8	296	72.93	182	74.90	149				
1/14/2019 22:30	1	72.1	273	72.90	180	75.05	146				
1/14/2019 22:35	1	71.7	273	73.05	178	75.83	128				
1/14/2019 22:40	1	70.7	273	73.14	169	76.50	117				
1/14/2019 22:45	1	70.4	255	73.01	159	75.70	125				
1/14/2019 22:50	1	70.2	255	72.65	152	75.78	85				
1/14/2019 22:55	1	69.6	255	72.40	149	75.63	91				
1/14/2019 23:00	1	74.9	241	72.56	148	76.48	88				
1/14/2019 23:05	1	69.5	241	72.85	145	76.80	90				
1/14/2019 23:10	1	68.8	241	73.01	138	75.05	92				
1/14/2019 23:15	1	71.8	205	73.16	130	76.83	81				
1/14/2019 23:20	1	70.7	205	73.47	128	75.78	99				
1/14/2019 23:25	1	71.2	205	73.47	125	75.93	83				
1/14/2019 23:30	1	73.5	177	73.37	116	77.20	68				
1/14/2019 23:35	1	71.6	177	73.12	105	76.13	70				
1/14/2019 23:40	1	70.3	177	72.88	98	76.00	72				
1/14/2019 23:45	1	69.9	150	72.74	95	78.20	54				
1/14/2019 23:50	1	70.4	150	72.75	93	74.33	71				
1/14/2019 23:55	1	68.3	150	73.02	93	76.10	59				
1/15/2019 0:00	2	71.1	132	75.79	55	75.90	55				
1/15/2019 0:05	2	70.4	132	75.79	56	76.18	57				
1/15/2019 0:10	2	70.4	132	75.77	45	76.48	47				
1/15/2019 0:15	2	68.3	114	75.75	33	76.90	30				
1/15/2019 0:20	2	65.6	114	75.72	45	73.98	47				
1/15/2019 0:25	2	60.2	114	75.70	52	74.23	53				
1/15/2019 0:30	2	71.6	100	75.68	37	75.18	36				
1/15/2019 0:35	2	67.9	100	75.66	39	74.93	40				
1/15/2019 0:40	2	69.2	100	74.92	35	75.90	36				
1/15/2019 0:45	2	73.2	87	74.43	38	75.38	39				
1/15/2019 0:50	2	71	87	73.82	34	74.65	36				
1/15/2019 0:55	2	72.4	87	73.43	31	76.78	32				
1/15/2019 1:00	2	68.6	77	72.85	24	66.53	23				
1/15/2019 1:05	2	70.7	77	72.26	22	75.93	23				
1/15/2019 1:10	2	77.4	77	72.04	21	75.50	19				
1/15/2019 1:15	2	72.5	73	72.17	25	73.35	26				
1/15/2019 1:20	2	67.9	73	72.49	39	73.00	27				
1/15/2019 1:25	2	70	73	72.52	35	74.25	33				
1/15/2019 1:30	2	72.5	68	72.22	32	77.30	29				
1/15/2019 1:35	2	72	68	72.35	32	74.90	32				
1/15/2019 1:40	2	69.7	68	72.08	30	73.98	27				
1/15/2019 1:45	2	72.4	64	71.72	27	75.20	34				
1/15/2019 1:50	2	69.3	64	71.34	25	74.98	27				
1/15/2019 1:55	2	66.8	64	71.41	26	77.00	32				
1/15/2019 2:00	2	71.7	59	71.87	28	73.68	20				
1/15/2019 2:05	2	67.2	59	72.08	29	77.75	33				
1/15/2019 2:10	2	70.3	59	72.20	28	73.43	47				
1/15/2019 2:15	2	76.1	55	71.78	28	73.65	28				
1/15/2019 2:20	2	68.1	55	71.53	29	74.00	36				
1/15/2019 2:25	2	69.9	55	71.34	29	74.25	28				
1/15/2019 2:30	2	69.5	55	71.39	29	76.03	23				
1/15/2019 2:35	2	66.4	55	71.87	31	76.13	26				
1/15/2019 2:40	2	74.1	55	73.01	31	74.80	42				
1/15/2019 2:45	2	75.2	50	73.72	30	75.43	55				
1/15/2019 2:50	2	69.6	50	73.28	28	75.88	42				
1/15/2019 2:55	2	69.3	50	72.76	29	73.98	35				
1/15/2019 3:00	2	64.8	50	72.15	29	75.63	24				
1/15/2019 3:05	2	67.9	50	71.88	30	74.13	23				
1/15/2019 3:10	2	70.1	50	72.36	31	76.80	34				
1/15/2019 3:15	2	71.6	50	72.85	30	73.70	39				
1/15/2019 3:20	2	70	50	72.74	31	74.68	37				
1/15/2019 3:25	2	64.8	50	72.48	36	73.63	44				
1/15/2019 3:30	2	73.8	55	72.59	41	76.38	29				
1/15/2019 3:35	2	75.2	55	72.59	40	74.65	36				
1/15/2019 3:40	2	70.8	55	72.33	36	76.60	57				
1/15/2019 3:45	2	72.4	59	71.99	32	76.38	48				
1/15/2019 3:50	2	71.8	59	72.37	33	76.38	64				
1/15/2019 3:55	2	69.4	59	72.24	32	74.43	49				
1/15/2019 4:00	2	70.2	64	72.05	32	77.28	49				
1/15/2019 4:05	2	72.7	64	72.15	34	76.45	65				
1/15/2019 4:10	2	72.8	64	72.63	35	76.55	50				
1/15/2019 4:15	2	68.9	82	72.55	34	74.70	83				
1/15/2019 4:20	2	70.1	82	72.43	38	75.15	62				
1/15/2019 4:25	2	71.5	82	72.62	43	74.23	73				
1/15/2019 4:30	2	73.2	100	72.87	46	76.80	78				
1/15/2019 4:35	2	72.2	100	72.84	47	75.33	94				
1/15/2019 4:40	2	70.7	100	73.03	48	76.58	111				
1/15/2019 4:45	2	75.1	127	73.27	48	77.63	117				
1/15/2019 4:50	2	75.3	127	73.32	48	77.05	106				
1/15/2019 4:55	2	73	127	73.10	52	77.65	120				
1/15/2019 5:00	2	72.1	159	72.97	59	76.03	127				
1/15/2019 5:05	2	76.2	159	72.91	64	76.10	154				
1/15/2019 5:10	2	70.4	159	72.97	71	75.50	162				
1/15/2019 5:15	2	70.2	200	73.10	80	75.85	209				
1/15/2019 5:20	2	73.4	200	73.42	92	76.70	250				
1/15/2019 5:25	2	73	200	73.99	102	76.55	238				
1/15/2019 5:30	2	75.7	259	74.30	107	75.48	296				
1/15/2019 5:35	2	72.5	259	74.27	110	76.28	347				
1/15/2019 5:40	2	73.3	259	73.95	108	76.38	374				
1/15/2019 5:45	2	73.2	337	73.55	112	75.90	394				
1/15/2019 5:50	2	75.1	337	73.37	127	77.90	343				
1/15/2019 5:55	2	71.3	337	73.30	147	76.20	339				
1/15/2019 6:00	2	76	432	73.42	181	75.63	387				
1/15/2019 6:05	2	73.5	432	73.36	204	75.90	421				
1/15/2019 6:10	2	71.7	432	72.94	225	74.83	536				
1/15/2019 6:15	2	71.5	487	72.47	256	73.90	571				
1/15/2019 6:20	2	74.3	487	72.31	301	72.50	658				
1/15/2019 6:25	2	68.6	487	72.66	345	70.65	645				
1/15/2019 6:30	2	69.2	550	73.08	370	72.58	658				
1/15/2019 6:35	2	67.8	550	73.14	366	69.05	697				
1/15/2019 6:40	2	64.6	550	73.10	363	70.18	710				
1/15/2019 6:45	2	66.6	614	73.02	374	64.83	700				
1/15/2019 6:50	2	65.5	614	72.80	398	66.35	686				
1/15/2019 6:55	2	67.9	614	72.21	421	68.43	625				
1/15/2019 7:00	2	65.1	696	71.46	461	68.78	673				
1/15/2019 7:05	2	66.2	696	70.78	501	65.50	690				
1/15/2019 7:10	2	65.5	696	69.98	522	67.85	623				
1/15/2019 7:15	2	68.9	682	68.74	515	64.80	672				
1/15/2019 7:20	2	61.8	682	64.99	390	60.10	723				
1/15/2019 7:25	2	61.8	682	61.58	328	52.93	670				
1/15/2019 7:30	2	49.9	664	58.92	316	50.98	620				
1/15/2019 7:35	2	52	664	57.06	341	60.08	685				
1/15/2019 7:40	2	61.1	664	56.06	405	54.25	666				
1/15/2019 7:45	2	52.8	646	55.91	504	50.23	670				
1/15/2019 7:50	2	48.5	646	56.61	629	52.78	630				
1/15/2019 7:55	2	45.2	646	57.18	674	44.80	604				
1/15/2019 8:00	2	45.9	632	56.94	622	57.10	582				
1/15/2019 8:05	2	50.5	632	56.20	555	64.25	629				
1/15/2019 8:10	2	55.9	632	55.33	509	64.25	625				
1/15/2019 8:15	2	61.2	600	54.52	491	59.68	623				
1/15/2019 8:20	2	62	600	53.66	477	64.30	602				
1/15/2019 8:25	2	65	600	52.64	455	67.18	622				
1/15/2019 8:30	2	65.5	573	51.49	428	66.38	668				
1/15/2019 8:35	2	64.3	573	50.40	413	68.08	631				
1/15/2019 8:40	2	65.2	573	49.59	422	60.13	694				
1/15/2019 8:45	2	64.1	546	49.05	446	57.03	676				
1/15/2019 8:50	2	54	546	48.66	470	52.25	586				
1/15/2019 8:55	2	54.2	546	48.39	489	62.78	639				
1/15/2019 9:00	2	65.5	523	48.30	512	66.13	610				
1/15/2019 9:05	2	67.2	523	48.52	550	68.10	578				
1/15/2019 9:10	2	66.7	523	49.18	613	69.80	602				
1/15/2019 9:15	2	71.1	523	50.35	697	68.78	559				
1/15/2019 9:20	2	65.3	523	51.95	779	71.93	477				
1/15/2019 9:25	2	68.2	523	53.73	829	73.65	461				
1/15/2019 9:30	2	67.8	528	55.46	836	75.00	442				
1/15/2019 9:35	2	63.9	528	57.02	811	73.00	552				
1/15/2019 9:40	2	69.3	528	58.38	773	70.25	582				
1/15/2019 9:45	2	69.2	528	59.61	739	61.63	600				
1/15/2019 9:50	2	63.4	528	60.87	719	55.43	608				
1/15/2019 9:55	2	55.4	528	62.26	707	59.83	564				
1/15/2019 10:00	2	68.8	532	63.83	697	72.13	534				
1/15/2019 10:05	2	69.1	532	65.72	679	72.93	469				
1/15/2019 10:10	2	71.9	532	67.60	635	73.43	475				
1/15/2019 10:15	2	72.4	546	68.87	577	74.93	461				
1/15/2019 10:20	2	74.1	546	69.08	518	73.25	467				
1/15/2019 10:25	2	71.4	546	67.88	452	72.85	517				
1/15/2019 10:30	2	69.9	564	66.88	456	72.78	470				
1/15/2019 10:35	2	70.6	564	66.75	514	73.60	446				
1/15/2019 10:40	2	66.7	564	67.42	572	72.15	469				
1/15/2019 10:45	2	68.2	578	68.52	591	72.08	496				
