Time	Flow (Veh/5 Minutes)	Speed (mph)
1/12/2019 16:45	185	76.80
1/12/2019 16:50	168	76.80
1/12/2019 16:55	182	76.20
1/12/2019 17:00	146	76.90
1/12/2019 17:05	185	77.10
1/12/2019 17:10	187	76.40
1/12/2019 17:15	196	76.90
1/12/2019 17:20	169	75.80
1/12/2019 17:25	176	75.70
1/12/2019 17:30	198	74.90
1/12/2019 17:35	169	75.80
1/12/2019 17:40	179	76.70
1/12/2019 17:45	168	74.30
1/12/2019 17:50	174	75.70
1/12/2019 17:55	138	75.20
1/12/2019 18:00	170	74.50
1/12/2019 18:05	150	75.40
1/12/2019 18:10	182	75.90
1/12/2019 18:15	210	75.10
1/12/2019 18:20	160	75.10
1/12/2019 18:25	153	75.30
1/12/2019 18:30	167	74.80
1/12/2019 18:35	155	75.20
1/12/2019 18:40	164	75.30
1/12/2019 18:45	147	72.90
1/12/2019 18:50	146	75.40
1/12/2019 18:55	132	75.10
1/12/2019 19:00	127	75.30
1/12/2019 19:05	167	73.50
1/12/2019 19:10	128	76.80
1/12/2019 19:15	123	75.90
1/12/2019 19:20	124	75.60
1/12/2019 19:25	126	75.90
1/12/2019 19:30	127	76.50
1/12/2019 19:35	118	75.30
1/12/2019 19:40	117	75.50
1/12/2019 19:45	119	75.60
1/12/2019 19:50	123	74.20
1/12/2019 19:55	126	73.40
1/12/2019 20:00	91	76.80
1/12/2019 20:05	113	74.40
1/12/2019 20:10	128	73.70
1/12/2019 20:15	111	76.40
1/12/2019 20:20	96	76.00
1/12/2019 20:25	123	75.20
1/12/2019 20:30	112	76.20
1/12/2019 20:35	106	75.80
1/12/2019 20:40	114	75.50
1/12/2019 20:45	94	76.90
1/12/2019 20:50	101	74.90
1/12/2019 20:55	108	74.70
1/12/2019 21:00	100	75.80
1/12/2019 21:05	105	75.10
1/12/2019 21:10	104	75.60
1/12/2019 21:15	108	75.50
1/12/2019 21:20	117	74.20
1/12/2019 21:25	99	74.00
1/12/2019 21:30	89	75.40
1/12/2019 21:35	84	76.70
1/12/2019 21:40	92	74.60
1/12/2019 21:45	103	75.30
1/12/2019 21:50	86	73.30
1/12/2019 21:55	97	75.70
1/12/2019 22:00	87	75.50
1/12/2019 22:05	78	75.50
1/12/2019 22:10	86	74.30
1/12/2019 22:15	74	73.90
1/12/2019 22:20	96	73.70
1/12/2019 22:25	78	74.20
1/12/2019 22:30	78	75.00
1/12/2019 22:35	78	74.40
1/12/2019 22:40	62	75.90
1/12/2019 22:45	61	75.00
1/12/2019 22:50	60	75.00
1/12/2019 22:55	69	74.50
1/12/2019 23:00	51	73.70
1/12/2019 23:05	55	75.00
1/12/2019 23:10	51	74.50
1/12/2019 23:15	49	74.60
1/12/2019 23:20	42	73.20
1/12/2019 23:25	42	73.10
1/12/2019 23:30	50	73.20
1/12/2019 23:35	51	74.70
1/12/2019 23:40	36	76.50
1/12/2019 23:45	51	72.70
1/12/2019 23:50	38	74.90
1/12/2019 23:55	46	74.40
1/13/2019 0:00	32	73.30
1/13/2019 0:05	31	76.20
1/13/2019 0:10	45	75.40
1/13/2019 0:15	37	73.20
1/13/2019 0:20	46	75.40
1/13/2019 0:25	33	74.70
1/13/2019 0:30	28	74.90
1/13/2019 0:35	42	74.20
1/13/2019 0:40	29	74.00
1/13/2019 0:45	32	74.50
1/13/2019 0:50	27	73.20
1/13/2019 0:55	20	71.80
1/13/2019 1:00	24	79.00
1/13/2019 1:05	25	73.60
1/13/2019 1:10	22	72.90
1/13/2019 1:15	19	74.30
1/13/2019 1:20	23	76.80
1/13/2019 1:25	11	72.60
1/13/2019 1:30	14	73.10
1/13/2019 1:35	29	73.50
1/13/2019 1:40	27	72.80
1/13/2019 1:45	15	75.80
1/13/2019 1:50	17	73.50
1/13/2019 1:55	13	72.30
1/13/2019 2:00	13	73.00
1/13/2019 2:05	24	73.80
1/13/2019 2:10	17	72.60
1/13/2019 2:15	17	75.30
1/13/2019 2:20	20	75.30
1/13/2019 2:25	13	74.00
1/13/2019 2:30	8	74.10
1/13/2019 2:35	13	74.20
1/13/2019 2:40	15	74.20
1/13/2019 2:45	15	73.40
1/13/2019 2:50	11	72.10
1/13/2019 2:55	11	74.40
1/13/2019 3:00	9	68.90
1/13/2019 3:05	8	71.30
1/13/2019 3:10	25	73.40
1/13/2019 3:15	14	74.20
1/13/2019 3:20	10	76.90
1/13/2019 3:25	18	70.50
1/13/2019 3:30	20	76.60
1/13/2019 3:35	18	74.30
1/13/2019 3:40	24	73.00
1/13/2019 3:45	30	73.10
1/13/2019 3:50	22	76.60
1/13/2019 3:55	18	73.10
1/13/2019 4:00	12	76.10
1/13/2019 4:05	16	75.90
1/13/2019 4:10	13	73.20
1/13/2019 4:15	22	75.90
1/13/2019 4:20	25	76.40
1/13/2019 4:25	24	72.30
1/13/2019 4:30	22	74.90
1/13/2019 4:35	28	75.00
1/13/2019 4:40	32	74.30
1/13/2019 4:45	39	77.20
1/13/2019 4:50	27	75.70
1/13/2019 4:55	26	72.10
1/13/2019 5:00	28	75.80
1/13/2019 5:05	40	73.60
1/13/2019 5:10	22	72.60
1/13/2019 5:15	36	75.10
1/13/2019 5:20	48	75.00
1/13/2019 5:25	31	76.70
1/13/2019 5:30	43	74.40
1/13/2019 5:35	55	76.50
1/13/2019 5:40	60	75.40
1/13/2019 5:45	56	75.90
1/13/2019 5:50	52	76.70
1/13/2019 5:55	52	75.50
1/13/2019 6:00	55	74.90
1/13/2019 6:05	48	74.70
1/13/2019 6:10	47	76.30
1/13/2019 6:15	68	75.50
1/13/2019 6:20	58	76.30
1/13/2019 6:25	72	76.50
1/13/2019 6:30	86	75.90
1/13/2019 6:35	95	75.60
1/13/2019 6:40	96	76.80
1/13/2019 6:45	80	76.30
1/13/2019 6:50	84	76.40
1/13/2019 6:55	72	76.40
1/13/2019 7:00	58	74.80
1/13/2019 7:05	57	77.10
1/13/2019 7:10	62	76.20
1/13/2019 7:15	50	74.20
1/13/2019 7:20	60	75.60
1/13/2019 7:25	48	76.80
1/13/2019 7:30	55	74.20
1/13/2019 7:35	53	74.90
1/13/2019 7:40	72	75.70
1/13/2019 7:45	62	74.80
1/13/2019 7:50	59	77.20
1/13/2019 7:55	67	76.20
1/13/2019 8:00	39	76.90
1/13/2019 8:05	52	76.40
1/13/2019 8:10	55	75.90
1/13/2019 8:15	62	76.30
1/13/2019 8:20	54	75.30
1/13/2019 8:25	57	75.90
1/13/2019 8:30	53	76.90
1/13/2019 8:35	50	74.30
1/13/2019 8:40	74	75.90
1/13/2019 8:45	74	77.90
1/13/2019 8:50	65	77.20
1/13/2019 8:55	61	77.50
1/13/2019 9:00	62	78.00
1/13/2019 9:05	40	76.90
1/13/2019 9:10	79	78.30
1/13/2019 9:15	51	77.60
1/13/2019 9:20	78	76.20
1/13/2019 9:25	76	78.30
1/13/2019 9:30	64	78.70
1/13/2019 9:35	89	77.70
1/13/2019 9:40	87	76.50
1/13/2019 9:45	65	76.90
1/13/2019 9:50	84	76.20
1/13/2019 9:55	79	78.60
1/13/2019 10:00	70	76.00
1/13/2019 10:05	79	76.60
1/13/2019 10:10	83	75.40
1/13/2019 10:15	90	75.40
1/13/2019 10:20	78	77.80
1/13/2019 10:25	69	76.40
1/13/2019 10:30	96	77.40
1/13/2019 10:35	77	75.80
1/13/2019 10:40	73	76.90
1/13/2019 10:45	84	75.90
1/13/2019 10:50	84	75.80
1/13/2019 10:55	93	77.20
1/13/2019 11:00	79	76.30
1/13/2019 11:05	84	74.60
1/13/2019 11:10	77	78.20
1/13/2019 11:15	80	79.00
1/13/2019 11:20	96	77.00
1/13/2019 11:25	107	77.00
1/13/2019 11:30	91	78.90
1/13/2019 11:35	100	78.10
1/13/2019 11:40	102	76.00
1/13/2019 11:45	117	76.70
1/13/2019 11:50	97	76.80
1/13/2019 11:55	87	78.50
1/13/2019 12:00	114	76.10
1/13/2019 12:05	107	76.20
1/13/2019 12:10	91	77.00
1/13/2019 12:15	131	75.70
1/13/2019 12:20	112	76.10
1/13/2019 12:25	107	77.00
1/13/2019 12:30	92	77.60
1/13/2019 12:35	106	76.00
1/13/2019 12:40	114	76.90
1/13/2019 12:45	130	77.00
1/13/2019 12:50	135	77.00
1/13/2019 12:55	130	77.00
1/13/2019 13:00	103	76.80
1/13/2019 13:05	120	74.40
1/13/2019 13:10	122	75.10
1/13/2019 13:15	127	76.70
1/13/2019 13:20	143	78.00
1/13/2019 13:25	124	75.50
1/13/2019 13:30	137	76.40
1/13/2019 13:35	137	76.60
1/13/2019 13:40	150	76.60
1/13/2019 13:45	131	76.90
1/13/2019 13:50	153	76.30
1/13/2019 13:55	126	76.60
1/13/2019 14:00	129	77.20
1/13/2019 14:05	142	76.30
1/13/2019 14:10	111	76.20
1/13/2019 14:15	146	77.20
1/13/2019 14:20	116	74.90
1/13/2019 14:25	115	76.80
1/13/2019 14:30	138	75.90
1/13/2019 14:35	145	77.30
1/13/2019 14:40	136	76.70
1/13/2019 14:45	137	76.60
1/13/2019 14:50	147	76.30
1/13/2019 14:55	150	76.80
1/13/2019 15:00	136	76.90
1/13/2019 15:05	128	74.80
1/13/2019 15:10	159	75.70
1/13/2019 15:15	141	76.70
1/13/2019 15:20	158	77.40
1/13/2019 15:25	132	75.30
1/13/2019 15:30	155	76.70
1/13/2019 15:35	145	77.00
1/13/2019 15:40	131	76.20
1/13/2019 15:45	176	77.50
1/13/2019 15:50	168	76.80
1/13/2019 15:55	154	76.00
1/13/2019 16:00	102	76.60
1/13/2019 16:05	134	75.70
1/13/2019 16:10	144	74.60
1/13/2019 16:15	127	74.30
1/13/2019 16:20	153	73.30
1/13/2019 16:25	146	75.50
1/13/2019 16:30	154	76.40
1/13/2019 16:35	142	76.00
1/13/2019 16:40	151	76.80
1/13/2019 16:45	136	75.90
1/13/2019 16:50	119	77.20
1/13/2019 16:55	146	76.40
1/13/2019 17:00	122	75.60
1/13/2019 17:05	119	76.40
1/13/2019 17:10	118	77.50
1/13/2019 17:15	142	75.90
1/13/2019 17:20	144	76.20
1/13/2019 17:25	112	76.10
1/13/2019 17:30	112	75.60
1/13/2019 17:35	128	77.10
1/13/2019 17:40	130	75.60
1/13/2019 17:45	135	76.40
1/13/2019 17:50	119	74.10
1/13/2019 17:55	133	76.00
1/13/2019 18:00	135	75.20
1/13/2019 18:05	153	74.70
1/13/2019 18:10	159	75.00
1/13/2019 18:15	147	75.10
1/13/2019 18:20	155	73.80
1/13/2019 18:25	122	75.00
1/13/2019 18:30	131	74.90
1/13/2019 18:35	142	75.20
1/13/2019 18:40	128	76.50
1/13/2019 18:45	116	74.90
1/13/2019 18:50	126	76.20
1/13/2019 18:55	134	75.10
1/13/2019 19:00	99	75.90
1/13/2019 19:05	107	72.40
1/13/2019 19:10	123	76.80
1/13/2019 19:15	98	74.40
1/13/2019 19:20	106	76.10
1/13/2019 19:25	120	74.90
1/13/2019 19:30	104	76.10
1/13/2019 19:35	104	74.70
1/13/2019 19:40	105	75.90
1/13/2019 19:45	108	75.90
1/13/2019 19:50	87	75.50
1/13/2019 19:55	101	74.90
1/13/2019 20:00	87	76.70
1/13/2019 20:05	87	75.20
1/13/2019 20:10	82	75.40
1/13/2019 20:15	83	74.80
1/13/2019 20:20	93	75.50
1/13/2019 20:25	80	73.80
1/13/2019 20:30	114	75.60
1/13/2019 20:35	81	75.80
1/13/2019 20:40	92	75.60
1/13/2019 20:45	79	76.80
1/13/2019 20:50	97	76.60
1/13/2019 20:55	90	72.50
1/13/2019 21:00	67	73.30
1/13/2019 21:05	80	76.80
1/13/2019 21:10	67	74.80
1/13/2019 21:15	85	75.10
1/13/2019 21:20	77	75.20
1/13/2019 21:25	78	75.30
1/13/2019 21:30	63	75.60
1/13/2019 21:35	69	76.10
1/13/2019 21:40	74	76.10
1/13/2019 21:45	63	76.70
1/13/2019 21:50	52	74.20
1/13/2019 21:55	63	75.10
1/13/2019 22:00	44	75.50
1/13/2019 22:05	54	73.80
1/13/2019 22:10	49	73.60
1/13/2019 22:15	57	75.30
1/13/2019 22:20	50	75.30
1/13/2019 22:25	52	75.60
1/13/2019 22:30	58	76.60
1/13/2019 22:35	51	74.70
1/13/2019 22:40	34	73.40
1/13/2019 22:45	41	75.00
1/13/2019 22:50	39	74.70
1/13/2019 22:55	30	74.80
1/13/2019 23:00	27	74.60
1/13/2019 23:05	21	73.40
1/13/2019 23:10	30	75.00
1/13/2019 23:15	39	73.90
1/13/2019 23:20	38	76.00
1/13/2019 23:25	31	76.80
1/13/2019 23:30	28	77.30
1/13/2019 23:35	23	74.40
1/13/2019 23:40	26	72.90
1/13/2019 23:45	14	71.60
1/13/2019 23:50	32	72.80
1/13/2019 23:55	29	71.30
1/14/2019 0:00	21	75.00
1/14/2019 0:05	10	75.00
1/14/2019 0:10	16	74.70
1/14/2019 0:15	21	73.20
1/14/2019 0:20	19	72.00
1/14/2019 0:25	8	74.50
1/14/2019 0:30	18	73.90
1/14/2019 0:35	11	71.50
1/14/2019 0:40	13	72.60
1/14/2019 0:45	14	77.00
1/14/2019 0:50	13	74.60
1/14/2019 0:55	22	73.40
1/14/2019 1:00	13	73.50
1/14/2019 1:05	10	77.10
1/14/2019 1:10	14	73.60
1/14/2019 1:15	9	71.50
1/14/2019 1:20	8	72.90
1/14/2019 1:25	8	76.70
1/14/2019 1:30	5	73.30
1/14/2019 1:35	10	73.30
1/14/2019 1:40	12	74.70
1/14/2019 1:45	12	74.10
1/14/2019 1:50	11	74.10
1/14/2019 1:55	7	75.30
1/14/2019 2:00	7	75.50
1/14/2019 2:05	7	75.30
1/14/2019 2:10	9	73.90
1/14/2019 2:15	12	75.30
1/14/2019 2:20	11	74.10
1/14/2019 2:25	13	77.10
1/14/2019 2:30	16	74.50
1/14/2019 2:35	17	72.10
1/14/2019 2:40	6	69.30
1/14/2019 2:45	14	75.70
1/14/2019 2:50	17	73.50
1/14/2019 2:55	12	74.40
1/14/2019 3:00	12	75.10
1/14/2019 3:05	20	72.50
1/14/2019 3:10	17	75.70
1/14/2019 3:15	23	74.90
1/14/2019 3:20	25	73.80
1/14/2019 3:25	18	74.90
1/14/2019 3:30	29	75.30
1/14/2019 3:35	28	75.40
1/14/2019 3:40	39	73.00
1/14/2019 3:45	53	75.20
1/14/2019 3:50	51	73.30
1/14/2019 3:55	32	75.90
1/14/2019 4:00	32	73.10
1/14/2019 4:05	32	73.50
1/14/2019 4:10	40	74.70
1/14/2019 4:15	40	76.00
1/14/2019 4:20	44	73.90
1/14/2019 4:25	66	73.90
1/14/2019 4:30	88	74.60
1/14/2019 4:35	75	75.70
1/14/2019 4:40	115	76.40
1/14/2019 4:45	116	76.50
1/14/2019 4:50	112	76.80
1/14/2019 4:55	95	75.60
1/14/2019 5:00	86	76.00
1/14/2019 5:05	99	76.70
1/14/2019 5:10	119	75.20
1/14/2019 5:15	110	76.40
1/14/2019 5:20	170	77.50
1/14/2019 5:25	151	76.70
1/14/2019 5:30	192	76.20
1/14/2019 5:35	255	75.90
1/14/2019 5:40	329	76.30
1/14/2019 5:45	322	76.10
1/14/2019 5:50	306	75.70
1/14/2019 5:55	242	77.70
1/14/2019 6:00	257	76.40
1/14/2019 6:05	263	77.00
1/14/2019 6:10	242	76.40
1/14/2019 6:15	329	76.80
1/14/2019 6:20	359	77.00
1/14/2019 6:25	385	76.00
1/14/2019 6:30	411	76.20
1/14/2019 6:35	458	75.20
1/14/2019 6:40	512	75.30
1/14/2019 6:45	529	75.00
1/14/2019 6:50	540	75.80
1/14/2019 6:55	465	75.50
1/14/2019 7:00	419	75.10
1/14/2019 7:05	461	74.20
1/14/2019 7:10	445	76.10
1/14/2019 7:15	443	75.30
1/14/2019 7:20	469	75.00
1/14/2019 7:25	505	74.50
1/14/2019 7:30	462	75.90
1/14/2019 7:35	485	75.70
1/14/2019 7:40	494	75.00
1/14/2019 7:45	589	74.50
1/14/2019 7:50	561	75.90
1/14/2019 7:55	573	75.70
1/14/2019 8:00	459	76.40
1/14/2019 8:05	409	76.80
1/14/2019 8:10	474	76.70
1/14/2019 8:15	434	76.00
1/14/2019 8:20	390	77.80
1/14/2019 8:25	418	77.80
1/14/2019 8:30	336	76.90
1/14/2019 8:35	350	76.20
1/14/2019 8:40	354	77.80
1/14/2019 8:45	353	78.00
1/14/2019 8:50	355	78.90
1/14/2019 8:55	323	79.50
1/14/2019 9:00	275	77.80
1/14/2019 9:05	276	77.20
1/14/2019 9:10	286	74.20
1/14/2019 9:15	257	74.00
1/14/2019 9:20	235	73.80
1/14/2019 9:25	230	74.10
1/14/2019 9:30	213	73.30
1/14/2019 9:35	213	75.10
1/14/2019 9:40	234	76.60
1/14/2019 9:45	222	77.10
1/14/2019 9:50	225	78.20
1/14/2019 9:55	186	78.20
1/14/2019 10:00	189	75.00
1/14/2019 10:05	190	74.60
1/14/2019 10:10	177	72.90
1/14/2019 10:15	159	76.70
1/14/2019 10:20	169	76.50
1/14/2019 10:25	154	75.90
1/14/2019 10:30	148	77.00
1/14/2019 10:35	161	77.30
1/14/2019 10:40	122	77.80
1/14/2019 10:45	144	75.90
1/14/2019 10:50	146	77.00
1/14/2019 10:55	141	76.80
1/14/2019 11:00	145	75.50
1/14/2019 11:05	162	77.30
1/14/2019 11:10	153	75.40
1/14/2019 11:15	127	76.70
1/14/2019 11:20	131	75.90
1/14/2019 11:25	159	76.50
1/14/2019 11:30	156	76.40
1/14/2019 11:35	200	75.90
1/14/2019 11:40	186	75.90
1/14/2019 11:45	158	75.10
1/14/2019 11:50	207	77.00
1/14/2019 11:55	147	77.60
1/14/2019 12:00	177	75.50
1/14/2019 12:05	177	76.20
1/14/2019 12:10	152	76.90
1/14/2019 12:15	185	74.50
1/14/2019 12:20	167	77.50
1/14/2019 12:25	192	75.90
1/14/2019 12:30	178	77.00
1/14/2019 12:35	200	75.20
1/14/2019 12:40	168	76.60
1/14/2019 12:45	170	74.70
1/14/2019 12:50	176	77.30
1/14/2019 12:55	188	76.40
1/14/2019 13:00	168	76.90
1/14/2019 13:05	213	76.30
1/14/2019 13:10	179	76.50
1/14/2019 13:15	194	75.00
1/14/2019 13:20	178	76.20
1/14/2019 13:25	192	76.60
1/14/2019 13:30	204	78.00
1/14/2019 13:35	191	76.80
1/14/2019 13:40	175	76.20
1/14/2019 13:45	215	75.50
1/14/2019 13:50	197	76.90
1/14/2019 13:55	181	75.20
1/14/2019 14:00	209	76.20
1/14/2019 14:05	189	76.80
1/14/2019 14:10	189	77.00
1/14/2019 14:15	212	75.00
1/14/2019 14:20	171	75.50
1/14/2019 14:25	215	76.30
1/14/2019 14:30	223	75.10
1/14/2019 14:35	192	74.60
1/14/2019 14:40	210	74.80
1/14/2019 14:45	212	77.10
1/14/2019 14:50	188	75.20
1/14/2019 14:55	194	74.80
1/14/2019 15:00	206	76.30
1/14/2019 15:05	225	75.10
1/14/2019 15:10	229	76.30
1/14/2019 15:15	227	76.50
1/14/2019 15:20	243	75.30
1/14/2019 15:25	238	74.10
1/14/2019 15:30	232	76.60
1/14/2019 15:35	227	76.40
1/14/2019 15:40	270	77.10
1/14/2019 15:45	280	76.40
1/14/2019 15:50	260	76.60
1/14/2019 15:55	252	77.50
1/14/2019 16:00	263	77.10
1/14/2019 16:05	278	77.80
1/14/2019 16:10	251	77.50
1/14/2019 16:15	274	76.30
1/14/2019 16:20	303	76.40
1/14/2019 16:25	294	76.90
1/14/2019 16:30	262	76.30
1/14/2019 16:35	296	76.00
1/14/2019 16:40	265	78.50
1/14/2019 16:45	342	76.80
1/14/2019 16:50	303	76.40
1/14/2019 16:55	268	76.50
1/14/2019 17:00	269	75.90
1/14/2019 17:05	285	76.90
1/14/2019 17:10	301	75.50
1/14/2019 17:15	286	76.80
1/14/2019 17:20	315	76.60
1/14/2019 17:25	277	76.80
1/14/2019 17:30	299	75.30
1/14/2019 17:35	299	77.10
1/14/2019 17:40	273	74.00
1/14/2019 17:45	297	73.10
1/14/2019 17:50	232	72.60
1/14/2019 17:55	202	74.10
1/14/2019 18:00	278	71.90
1/14/2019 18:05	225	73.60
1/14/2019 18:10	262	73.70
1/14/2019 18:15	256	72.90
1/14/2019 18:20	216	74.30
1/14/2019 18:25	214	73.60
1/14/2019 18:30	195	73.00
1/14/2019 18:35	219	72.90
1/14/2019 18:40	202	73.70
1/14/2019 18:45	212	74.30
1/14/2019 18:50	163	72.50
1/14/2019 18:55	190	72.50
1/14/2019 19:00	144	74.30
1/14/2019 19:05	176	75.10
1/14/2019 19:10	163	74.80
1/14/2019 19:15	116	75.60
1/14/2019 19:20	162	74.30
1/14/2019 19:25	152	73.20
1/14/2019 19:30	105	71.40
1/14/2019 19:35	129	73.00
1/14/2019 19:40	115	71.60
1/14/2019 19:45	111	72.80
1/14/2019 19:50	125	73.20
1/14/2019 19:55	89	73.20
1/14/2019 20:00	123	71.40
1/14/2019 20:05	92	70.80
1/14/2019 20:10	88	74.70
1/14/2019 20:15	117	74.40
1/14/2019 20:20	118	77.10
1/14/2019 20:25	93	75.40
1/14/2019 20:30	116	75.70
1/14/2019 20:35	92	75.50
1/14/2019 20:40	107	75.40
1/14/2019 20:45	99	73.20
1/14/2019 20:50	117	74.60
1/14/2019 20:55	76	75.70
1/14/2019 21:00	67	76.30
1/14/2019 21:05	106	75.80
1/14/2019 21:10	91	74.60
1/14/2019 21:15	79	75.10
1/14/2019 21:20	101	75.00
1/14/2019 21:25	107	75.30
1/14/2019 21:30	118	76.50
1/14/2019 21:35	62	77.10
1/14/2019 21:40	84	74.00
1/14/2019 21:45	94	73.90
1/14/2019 21:50	85	75.40
1/14/2019 21:55	68	76.70
1/14/2019 22:00	48	75.80
1/14/2019 22:05	76	75.20
1/14/2019 22:10	66	74.80
1/14/2019 22:15	85	74.50
1/14/2019 22:20	58	74.50
1/14/2019 22:25	69	74.20
1/14/2019 22:30	53	74.90
1/14/2019 22:35	54	74.60
1/14/2019 22:40	48	73.70
1/14/2019 22:45	42	74.10
1/14/2019 22:50	33	74.30
1/14/2019 22:55	24	75.60
1/14/2019 23:00	40	75.30
1/14/2019 23:05	31	72.40
1/14/2019 23:10	33	75.10
1/14/2019 23:15	37	73.10
1/14/2019 23:20	44	76.10
1/14/2019 23:25	23	76.80
1/14/2019 23:30	26	75.80
1/14/2019 23:35	26	71.60
1/14/2019 23:40	23	72.00
1/14/2019 23:45	22	72.10
1/14/2019 23:50	21	75.10
1/14/2019 23:55	18	73.70
1/15/2019 0:00	19	74.70
1/15/2019 0:05	17	73.10
1/15/2019 0:10	23	71.50
1/15/2019 0:15	26	73.90
1/15/2019 0:20	18	73.50
1/15/2019 0:25	16	71.90
1/15/2019 0:30	15	73.30
1/15/2019 0:35	24	73.40
1/15/2019 0:40	13	73.90
1/15/2019 0:45	20	72.50
1/15/2019 0:50	27	71.70
1/15/2019 0:55	14	72.20
1/15/2019 1:00	11	69.10
1/15/2019 1:05	10	73.00
1/15/2019 1:10	10	77.30
1/15/2019 1:15	8	70.00
1/15/2019 1:20	10	71.60
1/15/2019 1:25	5	74.70
1/15/2019 1:30	8	72.60
1/15/2019 1:35	9	73.20
1/15/2019 1:40	11	71.00
1/15/2019 1:45	8	71.90
1/15/2019 1:50	15	74.00
1/15/2019 1:55	14	74.00
1/15/2019 2:00	10	73.50
1/15/2019 2:05	19	72.70
1/15/2019 2:10	5	76.50
1/15/2019 2:15	13	74.80
1/15/2019 2:20	11	72.40
1/15/2019 2:25	13	70.30
1/15/2019 2:30	17	73.40
1/15/2019 2:35	7	73.00
1/15/2019 2:40	19	71.40
1/15/2019 2:45	6	75.80
1/15/2019 2:50	13	74.90
1/15/2019 2:55	17	76.40
1/15/2019 3:00	6	79.50
1/15/2019 3:05	25	74.90
1/15/2019 3:10	26	73.90
1/15/2019 3:15	15	73.00
1/15/2019 3:20	26	74.90
1/15/2019 3:25	28	72.90
1/15/2019 3:30	30	77.00
1/15/2019 3:35	34	73.50
1/15/2019 3:40	43	76.30
1/15/2019 3:45	57	77.00
1/15/2019 3:50	44	75.30
1/15/2019 3:55	35	73.80
1/15/2019 4:00	43	74.10
1/15/2019 4:05	40	75.20
1/15/2019 4:10	52	76.10
1/15/2019 4:15	49	75.80
1/15/2019 4:20	53	76.00
1/15/2019 4:25	64	74.00
1/15/2019 4:30	65	75.30
1/15/2019 4:35	79	73.70
1/15/2019 4:40	87	75.80
1/15/2019 4:45	113	76.10
1/15/2019 4:50	113	77.80
1/15/2019 4:55	84	76.20
1/15/2019 5:00	82	74.60
1/15/2019 5:05	118	74.70
1/15/2019 5:10	101	75.10
1/15/2019 5:15	144	75.30
1/15/2019 5:20	133	77.00
1/15/2019 5:25	153	77.30
1/15/2019 5:30	223	76.40
1/15/2019 5:35	268	75.00
1/15/2019 5:40	337	76.30
1/15/2019 5:45	350	76.70
1/15/2019 5:50	314	77.30
1/15/2019 5:55	265	76.80
1/15/2019 6:00	241	77.10
1/15/2019 6:05	262	77.40
1/15/2019 6:10	268	77.20
1/15/2019 6:15	299	76.50
1/15/2019 6:20	346	76.30
1/15/2019 6:25	370	76.80
1/15/2019 6:30	420	75.80
1/15/2019 6:35	495	75.30
1/15/2019 6:40	506	75.40
1/15/2019 6:45	576	74.70
1/15/2019 6:50	526	75.10
1/15/2019 6:55	527	75.20
1/15/2019 7:00	414	75.90
1/15/2019 7:05	439	75.10
1/15/2019 7:10	433	75.50
1/15/2019 7:15	495	74.30
1/15/2019 7:20	506	75.40
1/15/2019 7:25	471	75.20
1/15/2019 7:30	507	75.00
1/15/2019 7:35	505	75.30
1/15/2019 7:40	543	74.30
1/15/2019 7:45	569	74.90
1/15/2019 7:50	574	74.00
1/15/2019 7:55	539	75.80
1/15/2019 8:00	479	75.60
1/15/2019 8:05	433	76.70
1/15/2019 8:10	432	75.90
1/15/2019 8:15	453	71.20
1/15/2019 8:20	404	72.30
1/15/2019 8:25	409	75.40
1/15/2019 8:30	365	76.70
1/15/2019 8:35	364	76.60
1/15/2019 8:40	335	76.60
1/15/2019 8:45	360	77.80
1/15/2019 8:50	355	77.10
1/15/2019 8:55	358	77.60
1/15/2019 9:00	285	77.70
1/15/2019 9:05	312	77.20
1/15/2019 9:10	203	75.60
1/15/2019 9:15	337	74.70
1/15/2019 9:20	229	77.50
1/15/2019 9:25	200	78.00
1/15/2019 9:30	178	77.60
1/15/2019 9:35	162	78.40
1/15/2019 9:40	169	78.30
1/15/2019 9:45	205	76.40
1/15/2019 9:50	210	77.20
1/15/2019 9:55	186	77.80
1/15/2019 10:00	162	77.20
1/15/2019 10:05	178	76.70
1/15/2019 10:10	153	76.40
1/15/2019 10:15	179	76.40
1/15/2019 10:20	165	76.60
1/15/2019 10:25	156	76.70
1/15/2019 10:30	144	75.60
1/15/2019 10:35	148	77.20
1/15/2019 10:40	145	76.30
1/15/2019 10:45	135	76.70
1/15/2019 10:50	133	75.10
1/15/2019 10:55	149	75.40
1/15/2019 11:00	154	76.30
1/15/2019 11:05	145	75.30
1/15/2019 11:10	174	75.90
1/15/2019 11:15	147	77.70
1/15/2019 11:20	170	77.20
1/15/2019 11:25	152	75.50
1/15/2019 11:30	150	76.70
1/15/2019 11:35	181	76.40
1/15/2019 11:40	173	76.20
1/15/2019 11:45	174	76.20
1/15/2019 11:50	164	76.20
1/15/2019 11:55	191	77.60
1/15/2019 12:00	180	75.70
1/15/2019 12:05	136	76.70
1/15/2019 12:10	176	76.60
1/15/2019 12:15	160	76.00
1/15/2019 12:20	181	76.60
1/15/2019 12:25	165	75.90
1/15/2019 12:30	163	75.60
1/15/2019 12:35	175	76.70
1/15/2019 12:40	184	74.70
1/15/2019 12:45	158	76.40
1/15/2019 12:50	171	74.20
1/15/2019 12:55	197	74.90
1/15/2019 13:00	202	76.80
1/15/2019 13:05	171	76.20
